1212.914 ; 1213.277 ; None
1213.277 ; 1220.124 ; spk2
1220.124 ; 1220.52 ; None
1220.52 ; 1227.019 ; spk2
1227.019 ; 1227.429 ; None
1227.429 ; 1230.366 ; spk2
1230.366 ; 1230.707 ; None
1230.707 ; 1235.289 ; spk2
1235.289 ; 1235.577 ; None
1235.577 ; 1236.932 ; spk2
1236.932 ; 1237.273 ; None
1237.273 ; 1239.061 ; spk2
1239.061 ; 1240.738 ; None
1240.738 ; 1247.724 ; spk2
1247.724 ; 1248.572 ; None
1248.572 ; 1248.742 ; spk2
1248.742 ; 1249.2 ; None
1249.2 ; 1250.267 ; spk2
1250.267 ; 1252.375 ; spk1
1252.375 ; 1254.06 ; None
1254.06 ; 1255.218 ; spk1
1255.218 ; 1255.717 ; spk3
1255.717 ; 1256.634 ; spk1
1256.634 ; 1257.127 ; spk1
1257.127 ; 1259.304 ; spk3
1259.304 ; 1259.899 ; None
1259.899 ; 1269.506 ; spk3
1269.506 ; 1270.239 ; None
1270.239 ; 1273.477 ; spk1
1273.477 ; 1274.231 ; None
1274.231 ; 1276.415 ; spk1
1276.415 ; 1277.982 ; None
1277.982 ; 1278.736 ; spk1
1278.736 ; 1279.303 ; None
1279.303 ; 1282.084 ; spk1
1282.084 ; 1283.028 ; None
1283.028 ; 1285.527 ; spk1
1285.527 ; 1285.834 ; None
1285.834 ; 1287.12 ; spk1
1287.12 ; 1287.593 ; None
1287.593 ; 1288.386 ; spk1
1288.386 ; 1288.955 ; None
1288.955 ; 1290.817 ; spk2
1290.817 ; 1291.076 ; None
1291.076 ; 1291.924 ; spk2
1291.924 ; 1292.402 ; None
1292.402 ; 1293.984 ; spk2
1293.984 ; 1294.299 ; None
1294.299 ; 1296.957 ; spk2
1296.957 ; 1297.182 ; None
1297.182 ; 1297.674 ; spk2
1297.674 ; 1298.063 ; None
1298.063 ; 1298.549 ; spk2
1298.549 ; 1298.823 ; None
1298.823 ; 1300.988 ; spk2
1300.988 ; 1303.528 ; None
1303.528 ; 1304.732 ; spk2 spk1
1304.732 ; 1305.61 ; spk1 spk2
1305.61 ; 1306.643 ; spk1
1306.643 ; 1307.648 ; None
1307.648 ; 1310.19 ; spk1
1310.19 ; 1312.38 ; None
1312.38 ; 1313.045 ; spk1
1313.045 ; 1314.503 ; None
1314.503 ; 1315.659 ; spk1
1315.659 ; 1319.103 ; None
1319.103 ; 1319.952 ; spk2 spk1
1319.952 ; 1320.838 ; spk1 spk2
1320.838 ; 1321.664 ; None
1321.664 ; 1322.266 ; spk2 spk1
1322.266 ; 1322.919 ; spk1
1322.919 ; 1323.596 ; spk1 spk2
1323.596 ; 1324.6 ; None
1324.6 ; 1328.618 ; spk2
1328.618 ; 1328.956 ; None
1328.956 ; 1330.496 ; spk1
1330.496 ; 1330.655 ; None
1330.655 ; 1331.074 ; spk2
1331.074 ; 1333.349 ; spk1
1333.349 ; 1334.741 ; None
1334.741 ; 1335.14 ; spk1
1335.14 ; 1335.418 ; None
1335.418 ; 1336.909 ; spk1
1336.909 ; 1337.598 ; None
1337.598 ; 1339.657 ; spk1
1339.657 ; 1343.857 ; None
1343.857 ; 1345.713 ; spk1
1345.713 ; 1345.995 ; None
1345.995 ; 1348.498 ; spk1
1348.498 ; 1349.158 ; None
1349.158 ; 1349.631 ; spk1
1349.631 ; 1349.935 ; None
1349.935 ; 1350.649 ; spk1
1350.649 ; 1351.406 ; None
1351.406 ; 1354.259 ; spk2
1354.259 ; 1354.498 ; None
1354.498 ; 1358.499 ; spk2
1358.499 ; 1358.855 ; None
1358.855 ; 1360.218 ; spk2
1360.218 ; 1360.506 ; None
1360.506 ; 1365.457 ; spk2
1365.457 ; 1365.77 ; None
1365.77 ; 1366.59 ; spk2
1366.59 ; 1368.18 ; spk1
1368.18 ; 1368.501 ; None
1368.501 ; 1369.961 ; spk1
1369.961 ; 1370.213 ; None
1370.213 ; 1371.401 ; spk1
1371.401 ; 1371.63 ; None
1371.63 ; 1374.372 ; spk2
1374.372 ; 1376.01 ; None
1376.01 ; 1378.78 ; spk1
1378.78 ; 1379.415 ; None
1379.415 ; 1382.67 ; spk1
1382.67 ; 1382.948 ; None
1382.948 ; 1383.921 ; spk1
1383.921 ; 1387.446 ; None
1387.446 ; 1390.862 ; spk1
1390.862 ; 1391.175 ; None
1391.175 ; 1392.087 ; spk1
1392.087 ; 1394.535 ; None
1394.535 ; 1398.072 ; spk1
1398.072 ; 1398.405 ; None
1398.405 ; 1399.219 ; spk1
1399.219 ; 1400.395 ; None
1400.395 ; 1400.747 ; spk1
1400.747 ; 1400.98 ; None
1400.98 ; 1401.627 ; spk1
1401.627 ; 1402.096 ; None
1402.096 ; 1405.004 ; spk1
1405.004 ; 1407.758 ; None
1407.758 ; 1410.033 ; spk1
1410.033 ; 1411.758 ; None
1411.758 ; 1413.193 ; spk1
1413.193 ; 1413.526 ; None
1413.526 ; 1415.386 ; spk1
1415.386 ; 1415.615 ; None
1415.615 ; 1417.401 ; spk1
1417.401 ; 1417.648 ; None
1417.648 ; 1419.485 ; spk1
1419.485 ; 1421.052 ; None
1421.052 ; 1423.111 ; spk1
1423.111 ; 1423.407 ; None
1423.407 ; 1424.326 ; spk1
1424.326 ; 1426.408 ; None
1426.408 ; 1427.351 ; spk1
1427.351 ; 1429.158 ; None
1429.158 ; 1430.038 ; spk1
1430.038 ; 1430.599 ; None
1430.599 ; 1431.388 ; spk1
1431.388 ; 1431.703 ; None
1431.703 ; 1433.422 ; spk1
1433.422 ; 1433.66 ; None
1433.66 ; 1434.756 ; spk1
1434.756 ; 1435.27 ; None
1435.27 ; 1438.043 ; spk1
1438.043 ; 1438.507 ; None
1438.507 ; 1439.316 ; spk1
1439.316 ; 1439.568 ; None
1439.568 ; 1440.665 ; spk1 spk2
1440.665 ; 1443.013 ; spk1
1443.013 ; 1443.458 ; None
1443.458 ; 1447.749 ; spk1
1447.749 ; 1447.939 ; None
1447.939 ; 1453.626 ; spk2
1453.626 ; 1453.989 ; None
1453.989 ; 1455.15 ; spk1
1455.15 ; 1455.342 ; None
1455.342 ; 1459.901 ; spk1
1459.901 ; 1460.208 ; None
1460.208 ; 1462.2 ; spk1
1462.2 ; 1462.623 ; None
1462.623 ; 1465.699 ; spk1
1465.699 ; 1466.061 ; None
1466.061 ; 1466.56 ; spk1
1466.56 ; 1466.785 ; None
1466.785 ; 1469.832 ; spk1
1469.832 ; 1470.118 ; None
1470.118 ; 1471.159 ; spk1
1471.159 ; 1471.365 ; None
1471.365 ; 1473.035 ; spk1
1473.035 ; 1473.513 ; None
1473.513 ; 1476.362 ; spk1
1476.362 ; 1476.869 ; None
1476.869 ; 1477.732 ; spk1
1477.732 ; 1478.032 ; None
1478.032 ; 1478.245 ; spk1 spk2
1478.245 ; 1480.244 ; spk2
1480.244 ; 1483.428 ; spk1
1483.428 ; 1483.853 ; None
1483.853 ; 1486.571 ; spk1
1486.571 ; 1487.467 ; None
1487.467 ; 1488.096 ; spk1
1488.096 ; 1488.636 ; spk2
1488.636 ; 1488.855 ; spk1 spk2
1488.855 ; 1489.602 ; spk1
1489.602 ; 1490.347 ; spk1 spk2
1490.347 ; 1491.085 ; spk2 spk1
1491.085 ; 1491.919 ; spk1
1491.919 ; 1492.173 ; None
1492.173 ; 1493.994 ; spk1
1493.994 ; 1494.308 ; None
1494.308 ; 1494.903 ; spk1
1494.903 ; 1495.422 ; None
1495.422 ; 1498.258 ; spk1
1498.258 ; 1499.455 ; None
1499.455 ; 1500.558 ; spk1
1500.558 ; 1502.257 ; None
1502.257 ; 1502.852 ; spk1
1502.852 ; 1503.762 ; None
1503.762 ; 1507.151 ; spk1
1507.151 ; 1508.11 ; None
1508.11 ; 1509.211 ; spk1
1509.211 ; 1510.389 ; None
1510.389 ; 1511.944 ; spk1
1511.944 ; 1512.561 ; None
1512.561 ; 1513.847 ; spk1
1513.847 ; 1517.913 ; None
1517.913 ; 1519.008 ; spk1
1519.008 ; 1521.486 ; None
1521.486 ; 1524.479 ; spk1
1524.479 ; 1524.774 ; None
1524.774 ; 1525.492 ; spk1
1525.492 ; 1526.189 ; None
1526.189 ; 1527.696 ; spk1
1527.696 ; 1529.134 ; None
1529.134 ; 1531.26 ; spk2
1531.26 ; 1532.103 ; None
1532.103 ; 1534.239 ; spk2
1534.239 ; 1534.662 ; None
1534.662 ; 1543.818 ; spk2
1543.818 ; 1544.145 ; None
1544.145 ; 1545.563 ; spk1
1545.563 ; 1545.981 ; None
1545.981 ; 1549.199 ; spk1
1549.199 ; 1549.444 ; None
1549.444 ; 1550.574 ; spk1
1550.574 ; 1550.944 ; None
1550.944 ; 1551.963 ; spk1
1551.963 ; 1552.933 ; spk1 spk2
1552.933 ; 1553.944 ; spk1
1553.944 ; 1558.852 ; spk2
1558.852 ; 1559.09 ; None
1559.09 ; 1560.549 ; spk2
1560.549 ; 1560.789 ; None
1560.789 ; 1562.767 ; spk2
1562.767 ; 1563.062 ; None
1563.062 ; 1565.3 ; spk2
1565.3 ; 1565.561 ; None
1565.561 ; 1566.265 ; spk2
1566.265 ; 1566.697 ; None
1566.697 ; 1567.442 ; spk2
1567.442 ; 1567.702 ; None
1567.702 ; 1568.326 ; spk2
1568.326 ; 1568.564 ; None
1568.564 ; 1570.331 ; spk2
1570.331 ; 1570.551 ; None
1570.551 ; 1572.385 ; spk2
1572.385 ; 1572.522 ; None
1572.522 ; 1574.824 ; spk2
1574.824 ; 1575.11 ; None
1575.11 ; 1575.939 ; spk2
1575.939 ; 1576.329 ; None
1576.329 ; 1577.823 ; spk2
1577.823 ; 1578.287 ; None
1578.287 ; 1579.445 ; spk2
1579.445 ; 1579.677 ; None
1579.677 ; 1580.614 ; spk2
1580.614 ; 1581.195 ; None
1581.195 ; 1581.954 ; spk1
1581.954 ; 1582.288 ; None
1582.288 ; 1583.72 ; spk1
1583.72 ; 1584.89 ; None
1584.89 ; 1587.182 ; spk1
1587.182 ; 1588.818 ; None
1588.818 ; 1591.308 ; spk1
1591.308 ; 1591.829 ; None
1591.829 ; 1593.706 ; spk1
1593.706 ; 1598.355 ; None
1598.355 ; 1601.222 ; spk1
1601.222 ; 1602.989 ; None
1602.989 ; 1605.544 ; spk1
1605.544 ; 1606.078 ; None
1606.078 ; 1606.455 ; spk3
1606.455 ; 1606.737 ; None
1606.737 ; 1607.72 ; spk3 spk1
1607.72 ; 1610.895 ; spk3
1610.895 ; 1611.348 ; None
1611.348 ; 1613.5 ; spk1
1613.5 ; 1613.944 ; None
1613.944 ; 1616.06 ; spk1
1616.06 ; 1616.82 ; None
1616.82 ; 1617.944 ; spk1
1617.944 ; 1618.172 ; None
1618.172 ; 1618.878 ; spk1
1618.878 ; 1619.142 ; None
1619.142 ; 1620.059 ; spk1
1620.059 ; 1620.449 ; None
1620.449 ; 1622.327 ; spk2
1622.327 ; 1622.618 ; None
1622.618 ; 1624.537 ; spk2
1624.537 ; 1624.739 ; None
1624.739 ; 1628.043 ; spk2
1628.043 ; 1628.388 ; None
1628.388 ; 1630.774 ; spk2
1630.774 ; 1631.022 ; None
1631.022 ; 1631.484 ; spk2
1631.484 ; 1631.694 ; None
1631.694 ; 1632.503 ; spk2
1632.503 ; 1632.854 ; None
1632.854 ; 1633.653 ; spk2
1633.653 ; 1634.043 ; None
1634.043 ; 1636.38 ; spk1
1636.38 ; 1636.561 ; None
1636.561 ; 1637.535 ; spk1
1637.535 ; 1639.312 ; None
1639.312 ; 1640.332 ; spk1
1640.332 ; 1642.993 ; None
1642.993 ; 1645.873 ; spk1
1645.873 ; 1646.96 ; None
1646.96 ; 1647.683 ; spk1
1647.683 ; 1648.886 ; None
1648.886 ; 1651.106 ; spk1
1651.106 ; 1651.429 ; None
1651.429 ; 1654.211 ; spk1
1654.211 ; 1655.594 ; None
1655.594 ; 1656.74 ; spk1
1656.74 ; 1657.513 ; None
1657.513 ; 1657.751 ; spk2
1657.751 ; 1659.005 ; spk1
1659.005 ; 1659.288 ; None
1659.288 ; 1661.248 ; spk1
1661.248 ; 1662.757 ; None
1662.757 ; 1664.123 ; spk1
1664.123 ; 1665.153 ; None
1665.153 ; 1666.987 ; spk1
1666.987 ; 1667.35 ; None
1667.35 ; 1669.682 ; spk1
1669.682 ; 1670.597 ; None
1670.597 ; 1672.426 ; spk1
1672.426 ; 1680.94 ; None
1680.94 ; 1681.731 ; spk1
1681.731 ; 1682.315 ; None
1682.315 ; 1684.639 ; spk1
1684.639 ; 1685.425 ; None
1685.425 ; 1686.826 ; spk1
1686.826 ; 1687.977 ; None
1687.977 ; 1688.947 ; spk1
1688.947 ; 1689.755 ; None
1689.755 ; 1690.729 ; spk1
1690.729 ; 1691.884 ; None
1691.884 ; 1692.801 ; spk1
1692.801 ; 1693.205 ; None
1693.205 ; 1693.856 ; spk1
1693.856 ; 1694.412 ; None
1694.412 ; 1695.689 ; spk1
1695.689 ; 1696.331 ; None
1696.331 ; 1698.599 ; spk1
1698.599 ; 1705.58 ; None
1705.58 ; 1707.122 ; spk1
1707.122 ; 1707.485 ; None
1707.485 ; 1709.013 ; spk1
1709.013 ; 1710.879 ; None
1710.879 ; 1714.065 ; spk1
1714.065 ; 1714.329 ; None
1714.329 ; 1715.709 ; spk1
1715.709 ; 1715.982 ; None
1715.982 ; 1717.101 ; spk1
1717.101 ; 1718.117 ; None
1718.117 ; 1720.17 ; spk2
1720.17 ; 1720.466 ; spk1
1720.466 ; 1720.856 ; None
1720.856 ; 1726.606 ; spk2
1726.606 ; 1726.903 ; None
1726.903 ; 1728.426 ; spk2
1728.426 ; 1728.602 ; None
1728.602 ; 1730.803 ; spk2
1730.803 ; 1731.027 ; None
1731.027 ; 1732.15 ; spk2
1732.15 ; 1732.67 ; None
1732.67 ; 1733.366 ; spk2
1733.366 ; 1733.527 ; None
1733.527 ; 1735.094 ; spk2
1735.094 ; 1735.274 ; None
1735.274 ; 1737.014 ; spk2
1737.014 ; 1737.437 ; None
1737.437 ; 1738.982 ; spk2
1738.982 ; 1739.111 ; None
1739.111 ; 1739.633 ; spk2
1739.633 ; 1740.216 ; None
1740.216 ; 1742.769 ; spk2
1742.769 ; 1743.047 ; None
1743.047 ; 1744.983 ; spk2
1744.983 ; 1745.378 ; None
1745.378 ; 1746.119 ; spk2
1746.119 ; 1746.464 ; None
1746.464 ; 1747.089 ; spk2
1747.089 ; 1747.659 ; None
1747.659 ; 1749.24 ; spk2
1749.24 ; 1749.702 ; None
1749.702 ; 1749.804 ; spk2
1749.804 ; 1750.038 ; None
1750.038 ; 1756.033 ; spk2
1756.033 ; 1756.266 ; None
1756.266 ; 1758.027 ; spk2
1758.027 ; 1758.296 ; None
1758.296 ; 1762.041 ; spk2
1762.041 ; 1762.37 ; None
1762.37 ; 1762.98 ; spk2
1762.98 ; 1763.111 ; None
1763.111 ; 1764.418 ; spk2
1764.418 ; 1766.188 ; None
1766.188 ; 1768.169 ; spk1
1768.169 ; 1768.617 ; None
1768.617 ; 1770.002 ; spk1
1770.002 ; 1770.806 ; None
1770.806 ; 1771.412 ; spk1
1771.412 ; 1773.254 ; None
1773.254 ; 1777.899 ; spk3
1777.899 ; 1778.401 ; None
1778.401 ; 1780.994 ; spk3
1780.994 ; 1781.403 ; None
1781.403 ; 1782.636 ; spk3
1782.636 ; 1783.184 ; None
1783.184 ; 1785.166 ; spk1
1785.166 ; 1785.857 ; None
1785.857 ; 1787.531 ; spk1
1787.531 ; 1788.131 ; spk1 spk3
1788.131 ; 1789.241 ; None
1789.241 ; 1789.911 ; spk1
1789.911 ; 1791.735 ; None
1791.735 ; 1795.545 ; spk3
1795.545 ; 1795.859 ; None
1795.859 ; 1797.274 ; spk3
1797.274 ; 1797.547 ; None
1797.547 ; 1799.857 ; spk3
1799.857 ; 1800.157 ; spk2
1800.157 ; 1800.649 ; None
1800.649 ; 1804.801 ; spk3
1804.801 ; 1805.169 ; None
1805.169 ; 1806.274 ; spk1
1806.274 ; 1806.435 ; None
1806.435 ; 1808.106 ; spk1
1808.106 ; 1809.256 ; spk2
1809.256 ; 1809.933 ; spk1
1809.933 ; 1810.512 ; spk2
1810.512 ; 1810.796 ; None
1810.796 ; 1812.279 ; spk2
1812.279 ; 1812.463 ; None
1812.463 ; 1813.154 ; spk2
1813.154 ; 1813.727 ; None
1813.727 ; 1817.33 ; spk2
1817.33 ; 1817.614 ; None
1817.614 ; 1818.073 ; spk1
1818.073 ; 1819.546 ; spk2
1819.546 ; 1821.552 ; spk1
1821.552 ; 1823.45 ; None
1823.45 ; 1826.027 ; spk1
1826.027 ; 1828.859 ; None
1828.859 ; 1829.666 ; spk1
1829.666 ; 1830.136 ; None
1830.136 ; 1832.865 ; spk1
1832.865 ; 1833.221 ; None
1833.221 ; 1835.925 ; spk1
1835.925 ; 1837.842 ; None
1837.842 ; 1838.935 ; spk1
1838.935 ; 1842.123 ; None
1842.123 ; 1844.741 ; spk1
1844.741 ; 1846.963 ; None
1846.963 ; 1850.407 ; spk1
1850.407 ; 1850.796 ; None
1850.796 ; 1853.112 ; spk1
1853.112 ; 1853.784 ; None
1853.784 ; 1855.517 ; spk1
1855.517 ; 1855.869 ; None
1855.869 ; 1858.031 ; spk1
1858.031 ; 1858.424 ; None
1858.424 ; 1859.698 ; spk1
1859.698 ; 1860.347 ; None
1860.347 ; 1862.388 ; spk1
1862.388 ; 1862.759 ; None
1862.759 ; 1863.982 ; spk1
1863.982 ; 1864.211 ; None
1864.211 ; 1864.788 ; spk2
1864.788 ; 1865.358 ; spk1 spk2
1865.358 ; 1865.769 ; spk1
1865.769 ; 1866.983 ; spk1
1866.983 ; 1867.367 ; None
1867.367 ; 1868.302 ; spk1
1868.302 ; 1868.595 ; None
1868.595 ; 1871.299 ; spk1
1871.299 ; 1871.738 ; None
1871.738 ; 1873.72 ; spk2
1873.72 ; 1873.986 ; None
1873.986 ; 1874.545 ; spk2
1874.545 ; 1874.866 ; spk1
1874.866 ; 1875.01 ; None
1875.01 ; 1877.277 ; spk2
1877.277 ; 1879.295 ; None
1879.295 ; 1882.455 ; spk2
1882.455 ; 1882.741 ; None
1882.741 ; 1885.201 ; spk2
1885.201 ; 1885.594 ; None
1885.594 ; 1886.625 ; spk2
1886.625 ; 1887.166 ; None
1887.166 ; 1891.165 ; spk2
1891.165 ; 1891.435 ; None
1891.435 ; 1892.045 ; spk2
1892.045 ; 1892.315 ; None
1892.315 ; 1893.841 ; spk2
1893.841 ; 1894.027 ; None
1894.027 ; 1898.047 ; spk2
1898.047 ; 1898.249 ; None
1898.249 ; 1899.685 ; spk2
1899.685 ; 1899.879 ; None
1899.879 ; 1900.168 ; spk2
1900.168 ; 1900.399 ; None
1900.399 ; 1900.859 ; spk2
1900.859 ; 1901.192 ; None
1901.192 ; 1902.461 ; spk2
1902.461 ; 1902.633 ; None
1902.633 ; 1903.553 ; spk2
1903.553 ; 1903.757 ; None
1903.757 ; 1905.002 ; spk2
1905.002 ; 1905.382 ; None
1905.382 ; 1908.809 ; spk2
1908.809 ; 1909.219 ; None
1909.219 ; 1909.63 ; spk2
1909.63 ; 1909.855 ; None
1909.855 ; 1911.837 ; spk2
1911.837 ; 1912.504 ; spk1
1912.504 ; 1915.566 ; spk2
1915.566 ; 1915.747 ; None
1915.747 ; 1920.328 ; spk1
1920.328 ; 1921.277 ; None
1921.277 ; 1922.437 ; spk1
1922.437 ; 1922.684 ; None
1922.684 ; 1923.326 ; spk1
1923.326 ; 1924.711 ; None
1924.711 ; 1925.398 ; spk2
1925.398 ; 1925.741 ; None
1925.741 ; 1930.15 ; spk2
1930.15 ; 1930.48 ; None
1930.48 ; 1933.45 ; spk2
1933.45 ; 1933.932 ; None
1933.932 ; 1937.196 ; spk2
1937.196 ; 1937.43 ; None
1937.43 ; 1937.691 ; spk1
1937.691 ; 1937.948 ; None
1937.948 ; 1938.147 ; spk2
1938.147 ; 1941.095 ; spk1
1941.095 ; 1941.329 ; None
1941.329 ; 1943.026 ; spk1
1943.026 ; 1945.369 ; spk2
1945.369 ; 1945.544 ; None
1945.544 ; 1946.1 ; spk1
1946.1 ; 1946.582 ; None
1946.582 ; 1948.163 ; spk1
1948.163 ; 1948.596 ; None
1948.596 ; 1950.686 ; spk1
1950.686 ; 1950.906 ; None
1950.906 ; 1952.026 ; spk1
1952.026 ; 1952.469 ; None
1952.469 ; 1953.597 ; spk1
1953.597 ; 1954.247 ; None
1954.247 ; 1955.141 ; spk1
1955.141 ; 1955.804 ; spk3 spk1
1955.804 ; 1956.056 ; None
1956.056 ; 1956.471 ; spk3
1956.471 ; 1956.691 ; None
1956.691 ; 1956.912 ; spk1 spk3
1956.912 ; 1957.896 ; spk3
1957.896 ; 1958.226 ; None
1958.226 ; 1959.368 ; spk3
1959.368 ; 1959.518 ; None
1959.518 ; 1960.935 ; spk3
1960.935 ; 1961.418 ; None
1961.418 ; 1964.938 ; spk3
1964.938 ; 1965.19 ; None
1965.19 ; 1969.071 ; spk1
1969.071 ; 1969.32 ; None
1969.32 ; 1971.807 ; spk3
1971.807 ; 1972.56 ; None
1972.56 ; 1973.477 ; spk3
1973.477 ; 1974.249 ; spk1 spk3
1974.249 ; 1975.209 ; spk1
1975.209 ; 1975.688 ; None
1975.688 ; 1976.672 ; spk1
1976.672 ; 1976.924 ; None
1976.924 ; 1979.289 ; spk1
1979.289 ; 1979.759 ; None
1979.759 ; 1981.98 ; spk1
1981.98 ; 1982.268 ; None
1982.268 ; 1983.122 ; spk1
1983.122 ; 1984.327 ; None
1984.327 ; 1985.306 ; spk1
1985.306 ; 1987.08 ; None
1987.08 ; 1988.366 ; spk1
1988.366 ; 1988.678 ; None
1988.678 ; 1989.526 ; spk1
1989.526 ; 1989.901 ; None
1989.901 ; 1991.517 ; spk1
1991.517 ; 1992.32 ; None
1992.32 ; 1992.689 ; spk2
1992.689 ; 1993.195 ; spk1 spk2
1993.195 ; 1994.671 ; None
1994.671 ; 1995.379 ; spk1
1995.379 ; 1995.804 ; None
1995.804 ; 1996.878 ; spk1
1996.878 ; 1998.291 ; None
1998.291 ; 2000.259 ; spk1
2000.259 ; 2000.732 ; None
2000.732 ; 2002.259 ; spk1
2002.259 ; 2002.488 ; None
2002.488 ; 2006.431 ; spk2
2006.431 ; 2006.752 ; None
2006.752 ; 2010.43 ; spk2
2010.43 ; 2012.127 ; spk1
2012.127 ; 2013.902 ; None
2013.902 ; 2016.665 ; spk1
2016.665 ; 2016.903 ; None
2016.903 ; 2018.479 ; spk2
2018.479 ; 2019.69 ; None
2019.69 ; 2021.256 ; spk1
2021.256 ; 2022.408 ; None
2022.408 ; 2024.525 ; spk1
2024.525 ; 2024.899 ; None
2024.899 ; 2026.334 ; spk1
2026.334 ; 2026.564 ; None
2026.564 ; 2027.355 ; spk1
2027.355 ; 2027.688 ; None
2027.688 ; 2029.869 ; spk1
2029.869 ; 2030.994 ; None
2030.994 ; 2032.696 ; spk1
2032.696 ; 2033.205 ; None
2033.205 ; 2035.49 ; spk1
2035.49 ; 2036.249 ; None
2036.249 ; 2039.359 ; spk2
2039.359 ; 2039.576 ; None
2039.576 ; 2040.817 ; spk1 spk2
2040.817 ; 2041.186 ; None
2041.186 ; 2041.81 ; spk2
2041.81 ; 2043.223 ; spk1
2043.223 ; 2045.913 ; None
2045.913 ; 2048.265 ; spk1
2048.265 ; 2048.643 ; None
2048.643 ; 2049.836 ; spk1
2049.836 ; 2050.874 ; None
2050.874 ; 2052.237 ; spk1
2052.237 ; 2056.194 ; None
2056.194 ; 2058.005 ; spk1
2058.005 ; 2059.788 ; None
2059.788 ; 2062.592 ; spk1
2062.592 ; 2063.882 ; None
2063.882 ; 2066.866 ; spk2
2066.866 ; 2067.141 ; None
2067.141 ; 2068.079 ; spk2
2068.079 ; 2068.272 ; None
2068.272 ; 2070.661 ; spk2
2070.661 ; 2071.113 ; None
2071.113 ; 2074.441 ; spk2
2074.441 ; 2074.757 ; None
2074.757 ; 2076.496 ; spk2
2076.496 ; 2076.707 ; None
2076.707 ; 2078.581 ; spk2
2078.581 ; 2079.209 ; None
2079.209 ; 2083.534 ; spk2
2083.534 ; 2083.936 ; None
2083.936 ; 2086.725 ; spk2
2086.725 ; 2087.249 ; None
2087.249 ; 2087.778 ; spk2
2087.778 ; 2088.626 ; None
2088.626 ; 2094.033 ; spk3
2094.033 ; 2094.454 ; None
2094.454 ; 2094.981 ; spk1
2094.981 ; 2096.515 ; spk3
2096.515 ; 2097.841 ; spk3 spk1
2097.841 ; 2099.666 ; spk3
2099.666 ; 2099.86 ; None
2099.86 ; 2103.979 ; spk1
2103.979 ; 2104.601 ; None
2104.601 ; 2107.216 ; spk1
2107.216 ; 2108.181 ; None
2108.181 ; 2110.293 ; spk1
2110.293 ; 2114.527 ; None
2114.527 ; 2118.755 ; spk1
2118.755 ; 2121.016 ; None
2121.016 ; 2122.74 ; spk1
2122.74 ; 2126.151 ; None
2126.151 ; 2129.74 ; spk1
2129.74 ; 2130.841 ; None
2130.841 ; 2132.222 ; spk1
2132.222 ; 2138.677 ; None
2138.677 ; 2140.122 ; spk1
2140.122 ; 2140.397 ; None
2140.397 ; 2141.046 ; spk1
2141.046 ; 2141.854 ; None
2141.854 ; 2142.644 ; spk1
2142.644 ; 2142.893 ; None
2142.893 ; 2143.962 ; spk1
2143.962 ; 2144.134 ; None
2144.134 ; 2145.077 ; spk1
2145.077 ; 2147.275 ; None
2147.275 ; 2148.757 ; spk2
2148.757 ; 2149.176 ; None
2149.176 ; 2150.833 ; spk2
2150.833 ; 2151.353 ; None
2151.353 ; 2155.972 ; spk2
2155.972 ; 2156.761 ; None
2156.761 ; 2157.899 ; spk1
2157.899 ; 2158.301 ; None
2158.301 ; 2159.886 ; spk1
2159.886 ; 2160.23 ; None
2160.23 ; 2162.257 ; spk1
2162.257 ; 2165.291 ; None
2165.291 ; 2165.873 ; spk1
2165.873 ; 2166.766 ; None
2166.766 ; 2167.38 ; spk1
2167.38 ; 2168.839 ; None
2168.839 ; 2172.491 ; spk1
2172.491 ; 2173.564 ; None
2173.564 ; 2175.804 ; spk1
2175.804 ; 2176.048 ; None
2176.048 ; 2178.048 ; spk1
2178.048 ; 2181.086 ; spk2
2181.086 ; 2181.598 ; None
2181.598 ; 2183.436 ; spk2
2183.436 ; 2183.787 ; None
2183.787 ; 2189.812 ; spk2
2189.812 ; 2190.118 ; None
2190.118 ; 2190.863 ; spk2
2190.863 ; 2191.319 ; None
2191.319 ; 2195.208 ; spk2
2195.208 ; 2195.565 ; None
2195.565 ; 2195.967 ; spk2
2195.967 ; 2196.157 ; None
2196.157 ; 2197.362 ; spk2
2197.362 ; 2200.463 ; None
2200.463 ; 2201.707 ; spk1
2201.707 ; 2202.493 ; None
2202.493 ; 2203.854 ; spk1
2203.854 ; 2206.365 ; None
2206.365 ; 2209.271 ; spk1
2209.271 ; 2211.725 ; None
2211.725 ; 2213.958 ; spk1
2213.958 ; 2215.045 ; None
2215.045 ; 2218.482 ; spk1
2218.482 ; 2221.2 ; None
2221.2 ; 2224.291 ; spk1
2224.291 ; 2224.528 ; None
2224.528 ; 2226.169 ; spk1
2226.169 ; 2226.447 ; None
2226.447 ; 2227.57 ; spk1
2227.57 ; 2227.888 ; None
2227.888 ; 2229.955 ; spk1
2229.955 ; 2230.364 ; spk2
2230.364 ; 2231.163 ; spk1
2231.163 ; 2231.451 ; None
2231.451 ; 2232.627 ; spk2
2232.627 ; 2232.794 ; None
2232.794 ; 2234.73 ; spk2
2234.73 ; 2235.044 ; None
2235.044 ; 2235.825 ; spk2
2235.825 ; 2236.212 ; None
2236.212 ; 2237.838 ; spk2
2237.838 ; 2238.044 ; None
2238.044 ; 2238.663 ; spk2
2238.663 ; 2238.91 ; None
2238.91 ; 2241.562 ; spk2
2241.562 ; 2242.222 ; None
